개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3330000,202633300000800533,부산광역시 해운대구청,부산광역시 해운대구 청사포로58번길 101-25,,다목적,1,,,30,,051-749-6051,35.16145444,129.1918344,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800534,부산광역시 해운대구청,부산광역시 해운대구 청사포로58번길 100,,다목적,1,,,30,,051-749-6051,35.16096521,129.1902475,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800536,부산광역시 해운대구청,부산광역시 해운대구 석천로 177번길 31,,다목적,1,,,30,,051-749-6051,35.16204161,129.1691795,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800538,부산광역시 해운대구청,부산광역시 해운대구 우동2로 12,,다목적,5,,,30,,051-749-6051,35.1655922,129.1608974,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800670,부산광역시 해운대구청,부산광역시 해운대구 대천로67번길 48,,다목적,1,,,30,,051-749-6051,35.1743177,129.1649105,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800671,부산광역시 해운대구청,부산광역시 해운대구 좌동순환로468번가길 97,,다목적,1,,,30,,051-749-6051,35.1669444,129.1728893,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800672,부산광역시 해운대구청,부산광역시 해운대구 장산로 331-19,,다목적,1,,,30,,051-749-6051,35.18105254,129.1676392,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800675,부산광역시 해운대구청,부산광역시 해운대구 선수촌로 95,,다목적,4,,,30,,051-749-6051,35.20094698,129.1165901,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800673,부산광역시 해운대구청,부산광역시 해운대구 달맞이길117번다길 33,,다목적,4,,,30,,051-749-6051,35.16006935,129.1765948,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800674,부산광역시 해운대구청,부산광역시 해운대구 아랫반송로50번길 5-5,,다목적,1,,,30,,051-749-6051,35.22800183,129.1637944,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800676,부산광역시 해운대구청,부산광역시 해운대구 수영강변대로 673,,다목적,5,,,30,,051-749-6051,35.21729481,129.1189108,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800677,부산광역시 해운대구청,부산광역시 해운대구 달맞이길 221,,다목적,1,,,30,,051-749-6051,35.1602245,129.1840645,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800678,부산광역시 해운대구청,부산광역시 해운대구 달맞이길 137,,다목적,1,,,30,,051-749-6051,35.15632632,129.1772463,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800679,부산광역시 해운대구청,부산광역시 해운대구 달맞이길117번가길 120-8,,다목적,1,,,30,,051-749-6051,35.15720926,129.1806755,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800680,부산광역시 해운대구청,부산광역시 해운대구 반송로 730-8,,다목적,1,,,30,,051-749-6051,35.21952916,129.1432907,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800681,부산광역시 해운대구청,부산광역시 해운대구 재반로 171,,다목적,4,,,30,,051-749-6051,35.19326165,129.1292994,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800682,부산광역시 해운대구청,부산광역시 해운대구 재반로282번길 73,,다목적,1,,,30,,051-749-6051,35.20301248,129.1357933,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800683,부산광역시 해운대구청,부산광역시 해운대구 재반로256번길 58,,다목적,1,,,30,,051-749-6051,35.19944809,129.1345864,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800686,부산광역시 해운대구청,부산광역시 해운대구 반송동 250-2955,,다목적,1,,,30,,051-749-6051,35.21955058,129.1568984,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800658,부산광역시 해운대구청,부산광역시 해운대구 해운대로61번길 69,,다목적,3,,,30,,051-749-6051,35.19552172,129.1269074,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800664,부산광역시 해운대구청,부산광역시 해운대구 대천로 187,,다목적,1,,,30,,051-749-6051,35.17167905,129.1800141,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800665,부산광역시 해운대구청,부산광역시 해운대구 해운대로81번길 117,,다목적,1,,,30,,051-749-6051,35.19145924,129.1266062,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800666,부산광역시 해운대구청,부산광역시 해운대구 재송2로28번길 48-13,,다목적,1,,,30,,051-749-6051,35.1917938,129.1329063,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800667,부산광역시 해운대구청,부산광역시 해운대구 재반로270번길 14,,다목적,1,,,30,,051-749-6051,35.20124987,129.1323517,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800668,부산광역시 해운대구청,부산광역시 해운대구 반여로 67,,다목적,2,,,30,,051-749-6051,35.19823243,129.1182445,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800669,부산광역시 해운대구청,부산광역시 해운대구 장산로 331-19,,다목적,4,,,30,,051-749-6051,35.18076764,129.1668796,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800529,부산광역시 해운대구청,부산광역시 해운대구 정사포로67번길 62,,다목적,1,,,30,,051-749-6051,35.16305709,129.1905159,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800527,부산광역시 해운대구청,부산광역시 해운대구 달맞이길 117번길 55,,다목적,1,,,30,,051-749-6051,35.1602677,129.1755136,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800685,부산광역시 해운대구청,부산광역시 해운대구 해운대로91번길 19-4,,다목적,1,,,30,,051-749-6051,35.18943051,129.1220052,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800687,부산광역시 해운대구청,부산광역시 해운대구 아랫반송로79번길 10-13,,다목적,3,,,30,,051-749-6051,35.22118695,129.1530973,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800688,부산광역시 해운대구청,부산광역시 해운대구 반송로901번길 26,,다목적,1,,,30,,051-749-6051,35.2320371,129.1511458,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800689,부산광역시 해운대구청,부산광역시 해운대구 신반송로 11-20,,다목적,4,,,30,,051-749-6051,35.2295267,129.1595808,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800127,부산광역시 해운대구청,부산광역시 해운대구 재반로241번길 8-18,,다목적,2,,,30,,051-749-6051,35.19914,129.13092,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800128,부산광역시 해운대구청,부산광역시 해운대구 반여로155번나길 7-12,,다목적,3,,,30,,051-749-6051,35.206614,129.123872,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800690,부산광역시 해운대구청,부산광역시 해운대구 반송로 839,,다목적,1,,,30,,051-749-6051,35.22841218,129.1467472,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800691,부산광역시 해운대구청,부산광역시 해운대구 명장로67번길 47,,다목적,1,,,30,,051-749-6051,35.20482057,129.1115252,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800692,부산광역시 해운대구청,부산광역시 해운대구 재반로 301,,다목적,1,,,30,,051-749-6051,35.20338399,129.129166,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800693,부산광역시 해운대구청,부산광역시 해운대구 재반로184번길 31,,다목적,3,,,30,,051-749-6051,35.19515,129.13286,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800694,부산광역시 해운대구청,부산광역시 해운대구 재반로226번길 37,,다목적,4,,,30,,051-749-6051,35.19757722,129.1328214,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800650,부산광역시 해운대구청,부산광역시 해운대구 좌동순환로311번길 7,,다목적,1,,,30,,051-749-6051,35.1694603,129.1845256,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800651,부산광역시 해운대구청,부산광역시 해운대구 송정2로 67,,다목적,1,,,30,,051-749-6051,35.19508154,129.2061469,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800192,부산광역시 해운대구청,부산광역시 해운대구 반송동 311-200,,다목적,3,,,30,,051-749-6051,35.22996,129.151784,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800193,부산광역시 해운대구청,부산광역시 해운대구 반송동 654-7,,다목적,3,,,30,,051-749-6051,35.231072,129.148209,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800194,부산광역시 해운대구청,부산광역시 해운대구 중동 296-3,,다목적,3,,,30,,051-749-6051,35.168405,129.171462,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800195,부산광역시 해운대구청,부산광역시 해운대구 우동 1540,,다목적,3,,,30,,051-749-6051,35.167662,129.145092,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800196,부산광역시 해운대구청,부산광역시 해운대구 반여동 1467-4,,다목적,2,,,30,,051-749-6051,35.199183,129.117218,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800129,부산광역시 해운대구청,부산광역시 해운대구 좌동순환로446번길 47,,다목적,4,,,30,,051-749-6051,35.162465,129.174539,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800131,부산광역시 해운대구청,부산광역시 해운대구 해운대로383번길 150,,다목적,2,,,30,,051-749-6051,35.175382,129.140921,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800132,부산광역시 해운대구청,부산광역시 해운대구 반여로 186-21,,다목적,2,,,30,,051-749-6051,35.206435,129.128923,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800133,부산광역시 해운대구청,부산광역시 해운대구 재반로211번길 9,,다목적,2,,,30,,051-749-6051,35.195828,129.12997,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800134,부산광역시 해운대구청,부산광역시 해운대구 송정2로23번길 12,,다목적,2,,,30,,051-749-6051,35.193274,129.20651,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800135,부산광역시 해운대구청,부산광역시 해운대구 재송1로 24,,다목적,2,,,30,,051-749-6051,35.187601,129.122201,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800136,부산광역시 해운대구청,부산광역시 해운대구 우동1로 71번길 21-1,,다목적,2,,,30,,051-749-6051,35.167845,129.15616,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800137,부산광역시 해운대구청,부산광역시 해운대구 좌동순환로446번길 15-7,,다목적,2,,,30,,051-749-6051,35.162178,129.172477,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800138,부산광역시 해운대구청,부산광역시 해운대구 재반로 99-12,,다목적,2,,,30,,051-749-6051,35.187695,129.124996,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:14
3330000,202633300000800421,부산광역시 해운대구청,부산광역시 해운대구 우동3로 63,,다목적,1,,,30,,051-749-6051,35.17111671,129.1637681,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800422,부산광역시 해운대구청,부산광역시 해운대구 반여로155번길 35-47,,다목적,1,,,30,,051-749-6051,35.20574142,129.1241531,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800423,부산광역시 해운대구청,부산광역시 해운대구 청사포로 65,,다목적,1,,,30,,051-749-6051,35.16277297,129.1874615,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800805,부산광역시 해운대구청,부산광역시 해운대구 달맞이길62번길 50 (중동),,재난재해,6,,,,,051-749-4644,35.157602,129.172686,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:20
3330000,202633300000800796,부산광역시 해운대구청,,부산광역시 해운대구 송정동 885-1,재난재해,2,,,,,051-749-4644,35.19296,129.20668,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800806,부산광역시 해운대구청,"부산광역시 해운대구 해운대해변로 264, 해운대종합관광봉사센타 (우동)",,재난재해,1,,,,,051-749-4644,35.15905,129.160271,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:20
3330000,202633300000800416,부산광역시 해운대구청,부산광역시 해운대구 달맞이길117번나길 36,,다목적,5,,,30,,051-749-6051,35.15881,129.181144,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:16
3330000,202633300000800417,부산광역시 해운대구청,부산광역시 해운대구 운봉길 135,,다목적,1,,,30,,051-749-6051,35.23364889,129.1443666,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:16
3330000,202633300000800418,부산광역시 해운대구청,부산광역시 해운대구 선수촌로 210,,다목적,1,,,30,,051-749-6051,35.21084153,129.1257622,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800419,부산광역시 해운대구청,부산광역시 해운대구 반여동 1648,,다목적,1,,,30,,051-749-6051,35.20301169,129.1258143,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800420,부산광역시 해운대구청,부산광역시 해운대구 좌동순환로433번길 27,,다목적,1,,,30,,051-749-6051,35.16135262,129.1763869,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800797,부산광역시 해운대구청,,부산광역시 기장군 기장읍 내리 701-15,재난재해,1,,,,,051-749-4644,35.200671,129.197080,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800798,부산광역시 해운대구청,"부산광역시 해운대구 송정구덕포길 37, 송정해양레포츠시설 (송정동)",,재난재해,1,,,,,051-749-4644,35.174857,129.197443,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800799,부산광역시 해운대구청,부산광역시 해운대구 송정구덕포길 168 (송정동),,재난재해,5,,,,,051-749-4644,35.157602,129.172686,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800800,부산광역시 해운대구청,"부산광역시 해운대구 송정해변로 62, 송정관광안내소 (송정동)",,재난재해,1,,,,,051-749-4644,35.179389,129.19996,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800801,부산광역시 해운대구청,"부산광역시 해운대구 마린시티1로 167 (우동, 현대카멜리아)",,재난재해,3,,,,,051-749-4644,35.1572826,129.1506627,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800802,부산광역시 해운대구청,"부산광역시 해운대구 마린시티1로 51, 파크하얏트부산호텔 파크하얏트 앞동 (우동)",,재난재해,4,,,,,051-749-4644,35.154606,129.142734,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800803,부산광역시 해운대구청,"부산광역시 해운대구 마린시티3로 52, 한화리조트 (우동)",,재난재해,7,,,,,051-749-4644,35.15407,129.144617,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800804,부산광역시 해운대구청,부산광역시 해운대구 청사포로133번길 4 (중동),,재난재해,6,,,,,051-749-4644,35.160874,129.193709,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800298,부산광역시 해운대구청,부산광역시 해운대구 송정중앙로36번길 19-19,,다목적,2,,,30,,051-749-6051,35.180905,129.203217,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:16
3330000,202633300000800221,부산광역시 해운대구청,부산광역시 해운대구 대천로103번길 47,,다목적,3,,,30,,051-749-6051,35.17874,129.17135,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800222,부산광역시 해운대구청,부산광역시 해운대구 달맞이길50번길 4,,다목적,4,,,30,,051-749-6051,35.16126,129.17027,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800780,부산광역시 해운대구청,,부산광역시 해운대구 재송동 1062-2,다목적,3,,,30,,051-749-6051,35.191706,129.123347,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800225,부산광역시 해운대구청,부산광역시 해운대구 좌동순환로433번길 30-1,,다목적,3,,,30,,051-749-6051,35.16312,129.18006,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800226,부산광역시 해운대구청,부산광역시 해운대구 아랫반송로5번길 26,,다목적,3,,,30,,051-749-6051,35.22603,129.14721,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800227,부산광역시 해운대구청,부산광역시 해운대구 재반로184번길 42,,다목적,3,,,30,,051-749-6051,35.19384,129.13245,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800228,부산광역시 해운대구청,부산광역시 해운대구 선수촌로 146,,다목적,4,,,30,,051-749-6051,35.20618,129.12176,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800229,부산광역시 해운대구청,부산광역시 해운대구 윗반송로35번길 32,,다목적,2,,,30,,051-749-6051,35.23054,129.15405,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800725,부산광역시 해운대구청,부산광역시 해운대구 동백로 67,,다목적,1,,,30,,051-749-6051,35.15537272,129.1511531,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800726,부산광역시 해운대구청,부산광역시 해운대구 송정해변로 34-10,,다목적,1,,,30,,051-749-6051,35.18126484,129.20233,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800727,부산광역시 해운대구청,부산광역시 해운대구 양운로80번길 18,,다목적,5,,,30,,051-749-6051,35.17129367,129.1759004,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800728,부산광역시 해운대구청,부산광역시 해운대구 달맞이길117번가길 107-24,,다목적,4,,,30,,051-749-6051,35.1581002,129.1788958,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800729,부산광역시 해운대구청,부산광역시 해운대구 재반로211번길 30,,다목적,1,,,30,,051-749-6051,35.19625342,129.129185,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800738,부산광역시 해운대구청,부산광역시 해운대구 재반로225번길 36-29,,다목적,1,,,30,,051-749-6051,35.19799443,129.129082,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800739,부산광역시 해운대구청,부산광역시 해운대구 해운대로 550,,다목적,1,,,30,,051-749-6051,35.15964998,129.1515192,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800740,부산광역시 해운대구청,부산광역시 해운대구 운봉길 21,,다목적,1,,,30,,051-749-6051,35.23120917,129.149318,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800741,부산광역시 해운대구청,부산광역시 해운대구 반송로906번길 15-10,,다목적,1,,,30,,051-749-6051,35.23082357,129.153578,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800742,부산광역시 해운대구청,부산광역시 해운대구 세실로 45,,다목적,1,,,30,,051-749-6051,35.16920552,129.1778543,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800743,부산광역시 해운대구청,부산광역시 해운대구 재반로242번길 51-10,,다목적,1,,,30,,051-749-6051,35.19853966,129.134081,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800744,부산광역시 해운대구청,부산광역시 해운대구 재송1로45번길 17,,다목적,4,,,30,,051-749-6051,35.18858078,129.1233382,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800745,부산광역시 해운대구청,부산광역시 해운대구 아랫반송로30번길 37-16,,다목적,1,,,30,,051-749-6051,35.22343667,129.1485776,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800746,부산광역시 해운대구청,부산광역시 해운대구 반여로 68-11,,다목적,4,,,30,,051-749-6051,35.1974562,129.1235368,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800747,부산광역시 해운대구청,부산광역시 해운대구 해운대로81번길 55,,다목적,4,,,30,,051-749-6051,35.19104836,129.1236506,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800748,부산광역시 해운대구청,부산광역시 해운대구 해운대로469번길 42,,다목적,4,,,30,,051-749-6051,35.16400127,129.1440553,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800215,부산광역시 해운대구청,부산광역시 해운대구 우동1로38번길 25,,다목적,2,,,30,,051-749-6051,35.1659,129.15915,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800217,부산광역시 해운대구청,부산광역시 해운대구 달맞이길 2-2,,다목적,4,,,30,,051-749-6051,35.16201,129.16539,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800218,부산광역시 해운대구청,부산광역시 해운대구 우동1로 25,,다목적,2,,,30,,051-749-6051,35.17113,129.15615,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800219,부산광역시 해운대구청,부산광역시 해운대구 재반로64번길 87,,다목적,2,,,30,,051-749-6051,35.18713,129.12874,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800220,부산광역시 해운대구청,부산광역시 해운대구 좌동로 101,,다목적,4,,,30,,051-749-6051,35.17287,129.17601,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800787,부산광역시 해운대구청,부산광역시 해운대구 장산로 427-445,,다목적,4,,,30,,051-749-6051,35.20477,129.15916,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:19
3330000,202633300000800566,부산광역시 해운대구청,부산광역시 해운대구 해운대로38번길 88,,다목적,1,,,30,,051-749-6051,35.19053285,129.1167614,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:18
3330000,202633300000800540,부산광역시 해운대구청,부산광역시 해운대구 선수촌로78번길 17-5,,다목적,1,,,30,,051-749-6051,35.20089075,129.1200863,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800541,부산광역시 해운대구청,부산광역시 해운대구 우동3로11번길 17,,다목적,1,,,30,,051-749-6051,35.16850059,129.1623585,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800542,부산광역시 해운대구청,부산광역시 해운대구 아랫반송로59번길 57,,다목적,1,,,30,,051-749-6051,35.22356043,129.1524826,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800543,부산광역시 해운대구청,부산광역시 해운대구 재반로 125번길 26,,다목적,1,,,30,,051-749-6051,35.19002,129.12613,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800545,부산광역시 해운대구청,부산광역시 해운대구 반송순환로 100-26,,다목적,1,,,30,,051-749-6051,35.21890542,129.1558843,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800546,부산광역시 해운대구청,부산광역시 해운대구 신반송로 137,,다목적,1,,,30,,051-749-6051,35.23055335,129.1621713,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800547,부산광역시 해운대구청,부산광역시 해운대구 반여로 68-12,,다목적,1,,,30,,051-749-6051,35.1965165,129.1246347,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800548,부산광역시 해운대구청,부산광역시 해운대구 송정광어골로82번길 160,,다목적,1,,,30,,051-749-6051,35.18054544,129.1986626,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800549,부산광역시 해운대구청,부산광역시 해운대구 좌동순환로99번길 22,,다목적,1,,,30,,051-749-6051,35.17849987,129.1665032,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:17
3330000,202633300000800230,부산광역시 해운대구청,부산광역시 해운대구 윗반송로35번길 32,,다목적,4,,,30,,051-749-6051,35.23054,129.15405,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800231,부산광역시 해운대구청,부산광역시 해운대구 해운대해변로383번길 93,,다목적,3,,,30,,051-749-6051,35.17482,129.1407,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800232,부산광역시 해운대구청,부산광역시 해운대구 재반로 97,,다목적,4,,,30,,051-749-6051,35.18732,129.12559,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800240,부산광역시 해운대구청,부산광역시 해운대구 재반로256번길 51-61,,다목적,2,,,30,,051-749-6051,35.199721,129.1346977,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800241,부산광역시 해운대구청,부산광역시 해운대구 해운대로61번길 110,,다목적,1,,,30,,051-749-6051,35.1941972,129.128835,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800242,부산광역시 해운대구청,부산광역시 해운대구 아랫반송로50번길11,,다목적,2,,,30,,051-749-6051,35.22260999,129.149249,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800243,부산광역시 해운대구청,부산광역시 해운대구 윗반송로31번길 127,,다목적,2,,,30,,051-749-6051,35.23278,129.15558,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800249,부산광역시 해운대구청,부산광역시 해운대구 송정1로8번길 25-78,,다목적,1,,,30,,051-749-6051,35.183473,129.199669,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800250,부산광역시 해운대구청,부산광역시 해운대구 아랫반송로30번길32-4,,다목적,3,,,30,,051-749-6051,35.224322,129.14808,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800251,부산광역시 해운대구청,부산광역시 해운대구 선수촌로208번가길 79,,다목적,2,,,30,,051-749-6051,35.211822,129.131374,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
3330000,202633300000800252,부산광역시 해운대구청,부산광역시 해운대구 윗반송로51번길62,,다목적,1,,,30,,051-749-6051,35.230544,129.155812,2026-05-11,I,2026-05-15 18:45:39,2026-05-11 11:17:15
